id_sensor;day_time;parameter_name;value;anomaly
S0001;2026-01-02 10:23:00;temperature;17.202;False
S0003;2026-01-02 10:23:00;humidity;60.9;False
S0011;2026-01-02 10:23:00;ventilation;0.822;False
S0001;2026-01-02 10:23:15;temperature;21.751;False
S0004;2026-01-02 10:23:15;CO2_level;1093;False
S0010;2026-01-02 10:23:15;CO2_level;1161;False
S0011;2026-01-02 10:23:15;ventilation;0.716;False
S0007;2026-01-02 10:23:15;temperature;16.702;False
S0005;2026-01-02 10:23:15;ventilation;0.742;False
S0009;2026-01-02 10:23:30;humidity;63.489;False
S0001;2026-01-02 10:23:30;temperature;22.755;False
S0004;2026-01-02 10:23:30;CO2_level;903;False
S0011;2026-01-02 10:23:30;ventilation;0.578;False
S0007;2026-01-02 10:23:30;temperature;19.284;False
S0003;2026-01-02 10:23:30;humidity;60.017;False
S0005;2026-01-02 10:23:30;ventilation;0.594;False
S0010;2026-01-02 10:23:30;CO2_level;1089;False
S0007;2026-01-02 10:23:45;temperature;20.105;False
S0001;2026-01-02 10:23:45;temperature;19.132;False
S0010;2026-01-02 10:23:45;CO2_level;741;False
S0004;2026-01-02 10:23:45;CO2_level;692;False
S0005;2026-01-02 10:23:45;ventilation;0.882;False
S0011;2026-01-02 10:23:45;ventilation;0.92;False
S0005;2026-01-02 10:24:00;ventilation;0.811;False
S0003;2026-01-02 10:24:00;humidity;62.402;False
S0011;2026-01-02 10:24:00;ventilation;0.968;False
S0001;2026-01-02 10:24:00;temperature;24.033;False
S0004;2026-01-02 10:24:00;CO2_level;1117;False
S0007;2026-01-02 10:24:00;temperature;26.221;False
S0009;2026-01-02 10:24:00;humidity;62.707;False
S0010;2026-01-02 10:24:00;CO2_level;603;False
S0005;2026-01-02 10:24:15;ventilation;0.799;False
S0010;2026-01-02 10:24:15;CO2_level;892;False
S0004;2026-01-02 10:24:15;CO2_level;905;False
S0001;2026-01-02 10:24:15;temperature;16.141;False
S0011;2026-01-02 10:24:15;ventilation;0.553;False
S0007;2026-01-02 10:24:15;temperature;22.81;False
S0001;2026-01-02 10:24:30;temperature;17.575;False
S0005;2026-01-02 10:24:30;ventilation;0.846;False
S0011;2026-01-02 10:24:30;ventilation;0.685;False
S0009;2026-01-02 10:24:30;humidity;66.867;False
S0003;2026-01-02 10:24:30;humidity;69.307;False
S0010;2026-01-02 10:24:30;CO2_level;1178;False
S0004;2026-01-02 10:24:30;CO2_level;1124;False
S0007;2026-01-02 10:24:30;temperature;25.819;False
S0007;2026-01-02 10:24:45;temperature;null;True
S0010;2026-01-02 10:24:45;CO2_level;1065;False
S0004;2026-01-02 10:24:45;CO2_level;763;False
S0011;2026-01-02 10:24:45;ventilation;0.591;False
S0005;2026-01-02 10:24:45;ventilation;null;True
S0001;2026-01-02 10:24:45;temperature;21.063;False
S0004;2026-01-02 10:25:00;CO2_level;799;False
S0009;2026-01-02 10:25:00;humidity;68.182;False
S0007;2026-01-02 10:25:00;temperature;26.84;False
S0011;2026-01-02 10:25:00;ventilation;0.9;False
S0001;2026-01-02 10:25:00;temperature;18.698;False
S0010;2026-01-02 10:25:00;CO2_level;908;False
S0005;2026-01-02 10:25:00;ventilation;0.122;True
S0003;2026-01-02 10:25:00;humidity;65.501;False
S0007;2026-01-02 10:25:15;temperature;15.274;False
S0011;2026-01-02 10:25:15;ventilation;0.787;False
S0004;2026-01-02 10:25:15;CO2_level;852;False
S0010;2026-01-02 10:25:15;CO2_level;801;False
S0005;2026-01-02 10:25:15;ventilation;0.532;False
S0001;2026-01-02 10:25:15;temperature;19.519;False
S0001;2026-01-02 10:25:30;temperature;26.664;False
S0010;2026-01-02 10:25:30;CO2_level;1183;False
S0005;2026-01-02 10:25:30;ventilation;0.712;False
S0011;2026-01-02 10:25:30;ventilation;0.548;False
S0007;2026-01-02 10:25:30;temperature;31.35;True
S0003;2026-01-02 10:25:30;humidity;62.506;False
S0009;2026-01-02 10:25:30;humidity;69.086;False
S0004;2026-01-02 10:25:30;CO2_level;987;False
S0004;2026-01-02 10:25:45;CO2_level;709;False
S0011;2026-01-02 10:25:45;ventilation;0.514;False
S0010;2026-01-02 10:25:45;CO2_level;1083;False
S0007;2026-01-02 10:25:45;temperature;21.732;False
S0005;2026-01-02 10:25:45;ventilation;0.647;False
S0001;2026-01-02 10:25:45;temperature;18.0;False
S0003;2026-01-02 10:26:00;humidity;67.183;False
S0011;2026-01-02 10:26:00;ventilation;0.83;False
S0004;2026-01-02 10:26:00;CO2_level;864;False
S0007;2026-01-02 10:26:00;temperature;19.571;False
S0005;2026-01-02 10:26:00;ventilation;0.71;False
S0009;2026-01-02 10:26:00;humidity;66.044;False
S0001;2026-01-02 10:26:00;temperature;17.146;False
S0010;2026-01-02 10:26:00;CO2_level;664;False
S0011;2026-01-02 10:26:15;ventilation;0.547;False
S0007;2026-01-02 10:26:15;temperature;23.293;False
S0004;2026-01-02 10:26:15;CO2_level;1135;False
S0001;2026-01-02 10:26:15;temperature;21.456;False
S0010;2026-01-02 10:26:15;CO2_level;492;True
S0005;2026-01-02 10:26:15;ventilation;0.632;False
S0004;2026-01-02 10:26:30;CO2_level;940;False
S0007;2026-01-02 10:26:30;temperature;26.502;False
S0009;2026-01-02 10:26:30;humidity;66.852;False
S0001;2026-01-02 10:26:30;temperature;18.643;False
S0010;2026-01-02 10:26:30;CO2_level;1084;False
S0005;2026-01-02 10:26:30;ventilation;0.804;False
S0011;2026-01-02 10:26:30;ventilation;0.896;False
S0003;2026-01-02 10:26:30;humidity;62.171;False
S0007;2026-01-02 10:26:45;temperature;26.575;False
S0010;2026-01-02 10:26:45;CO2_level;1088;False
S0011;2026-01-02 10:26:45;ventilation;0.701;False
S0001;2026-01-02 10:26:45;temperature;25.862;False
S0005;2026-01-02 10:26:45;ventilation;0.526;False
S0004;2026-01-02 10:26:45;CO2_level;680;False
S0001;2026-01-02 10:27:00;temperature;22.223;False
S0003;2026-01-02 10:27:00;humidity;63.458;False
S0007;2026-01-02 10:27:00;temperature;20.529;False
S0011;2026-01-02 10:27:00;ventilation;0.578;False
S0004;2026-01-02 10:27:00;CO2_level;1025;False
S0010;2026-01-02 10:27:00;CO2_level;1196;False
S0009;2026-01-02 10:27:00;humidity;65.012;False
S0005;2026-01-02 10:27:00;ventilation;0.669;False
S0005;2026-01-02 10:27:15;ventilation;0.982;False
S0007;2026-01-02 10:27:15;temperature;5.181;True
S0010;2026-01-02 10:27:15;CO2_level;1139;False
S0001;2026-01-02 10:27:15;temperature;21.868;False
S0011;2026-01-02 10:27:15;ventilation;0.565;False
S0004;2026-01-02 10:27:15;CO2_level;983;False
S0001;2026-01-02 10:27:30;temperature;16.634;False
S0011;2026-01-02 10:27:30;ventilation;0.734;False
S0010;2026-01-02 10:27:30;CO2_level;960;False
S0004;2026-01-02 10:27:30;CO2_level;794;False
S0009;2026-01-02 10:27:30;humidity;63.489;False
S0005;2026-01-02 10:27:30;ventilation;0.634;False
S0007;2026-01-02 10:27:30;temperature;22.125;False
S0003;2026-01-02 10:27:30;humidity;62.82;False
S0010;2026-01-02 10:27:45;CO2_level;672;False
S0001;2026-01-02 10:27:45;temperature;15.828;False
S0007;2026-01-02 10:27:45;temperature;24.181;False
S0011;2026-01-02 10:27:45;ventilation;0.595;False
S0005;2026-01-02 10:27:45;ventilation;0.647;False
S0004;2026-01-02 10:27:45;CO2_level;636;False
S0010;2026-01-02 10:28:00;CO2_level;1155;False
S0003;2026-01-02 10:28:00;humidity;60.466;False
S0007;2026-01-02 10:28:00;temperature;19.993;False
S0009;2026-01-02 10:28:00;humidity;67.368;False
S0005;2026-01-02 10:28:00;ventilation;0.84;False
S0001;2026-01-02 10:28:00;temperature;18.632;False
S0004;2026-01-02 10:28:00;CO2_level;610;False
S0011;2026-01-02 10:28:00;ventilation;0.952;False
S0005;2026-01-02 10:28:15;ventilation;0.678;False
S0011;2026-01-02 10:28:15;ventilation;0.706;False
S0004;2026-01-02 10:28:15;CO2_level;1188;False
S0010;2026-01-02 10:28:15;CO2_level;624;False
S0007;2026-01-02 10:28:15;temperature;22.057;False
S0001;2026-01-02 10:28:15;temperature;24.099;False
S0001;2026-01-02 10:28:30;temperature;15.781;False
S0005;2026-01-02 10:28:30;ventilation;0.737;False
S0009;2026-01-02 10:28:30;humidity;68.749;False
S0004;2026-01-02 10:28:30;CO2_level;843;False
S0010;2026-01-02 10:28:30;CO2_level;1061;False
S0007;2026-01-02 10:28:30;temperature;20.134;False
S0011;2026-01-02 10:28:30;ventilation;0.906;False
S0003;2026-01-02 10:28:30;humidity;60.956;False
S0011;2026-01-02 10:28:45;ventilation;0.576;False
S0010;2026-01-02 10:28:45;CO2_level;603;False
S0007;2026-01-02 10:28:45;temperature;23.92;False
S0004;2026-01-02 10:28:45;CO2_level;694;False
S0005;2026-01-02 10:28:45;ventilation;0.695;False
S0001;2026-01-02 10:28:45;temperature;15.429;False
S0011;2026-01-02 10:29:00;ventilation;0.907;False
S0004;2026-01-02 10:29:00;CO2_level;null;True
S0003;2026-01-02 10:29:00;humidity;63.028;False
S0005;2026-01-02 10:29:00;ventilation;0.939;False
S0010;2026-01-02 10:29:00;CO2_level;1144;False
S0001;2026-01-02 10:29:00;temperature;22.212;False
S0007;2026-01-02 10:29:00;temperature;16.751;False
S0009;2026-01-02 10:29:00;humidity;61.719;False
S0007;2026-01-02 10:29:15;temperature;17.438;False
S0005;2026-01-02 10:29:15;ventilation;0.962;False
S0011;2026-01-02 10:29:15;ventilation;0.953;False
S0004;2026-01-02 10:29:15;CO2_level;null;True
S0010;2026-01-02 10:29:15;CO2_level;1114;False
S0001;2026-01-02 10:29:15;temperature;18.581;False
S0003;2026-01-02 10:29:30;humidity;75.138;True
S0011;2026-01-02 10:29:30;ventilation;0.94;False
S0004;2026-01-02 10:29:30;CO2_level;866;False
S0009;2026-01-02 10:29:30;humidity;68.79;False
S0007;2026-01-02 10:29:30;temperature;12.539;True
S0001;2026-01-02 10:29:30;temperature;10.077;True
S0010;2026-01-02 10:29:30;CO2_level;882;False
S0005;2026-01-02 10:29:30;ventilation;0.149;True
S0004;2026-01-02 10:29:45;CO2_level;1091;False
S0010;2026-01-02 10:29:45;CO2_level;634;False
S0011;2026-01-02 10:29:45;ventilation;0.703;False
S0007;2026-01-02 10:29:45;temperature;17.396;False
S0001;2026-01-02 10:29:45;temperature;18.963;False
S0005;2026-01-02 10:29:45;ventilation;0.819;False
S0011;2026-01-02 10:30:00;ventilation;0.97;False
S0010;2026-01-02 10:30:00;CO2_level;791;False
S0009;2026-01-02 10:30:00;humidity;60.769;False
S0003;2026-01-02 10:30:00;humidity;66.36;False
S0001;2026-01-02 10:30:00;temperature;null;True
S0004;2026-01-02 10:30:00;CO2_level;1040;False
S0005;2026-01-02 10:30:00;ventilation;0.523;False
S0007;2026-01-02 10:30:00;temperature;19.055;False
S0001;2026-01-02 10:30:15;temperature;19.949;False
S0005;2026-01-02 10:30:15;ventilation;0.774;False
S0007;2026-01-02 10:30:15;temperature;18.737;False
S0011;2026-01-02 10:30:15;ventilation;1.991;True
S0010;2026-01-02 10:30:15;CO2_level;954;False
S0004;2026-01-02 10:30:15;CO2_level;938;False
S0011;2026-01-02 10:30:30;ventilation;0.868;False
S0009;2026-01-02 10:30:30;humidity;62.555;False
S0010;2026-01-02 10:30:30;CO2_level;918;False
S0005;2026-01-02 10:30:30;ventilation;0.914;False
S0003;2026-01-02 10:30:30;humidity;62.807;False
S0007;2026-01-02 10:30:30;temperature;19.249;False
S0004;2026-01-02 10:30:30;CO2_level;623;False
S0001;2026-01-02 10:30:30;temperature;21.945;False
S0011;2026-01-02 10:30:45;ventilation;0.581;False
S0001;2026-01-02 10:30:45;temperature;6.64;True
S0010;2026-01-02 10:30:45;CO2_level;825;False
S0005;2026-01-02 10:30:45;ventilation;0.69;False
S0007;2026-01-02 10:30:45;temperature;20.013;False
S0004;2026-01-02 10:30:45;CO2_level;1170;False
S0007;2026-01-02 10:31:00;temperature;24.639;False
S0005;2026-01-02 10:31:00;ventilation;0.704;False
S0004;2026-01-02 10:31:00;CO2_level;901;False
S0010;2026-01-02 10:31:00;CO2_level;1158;False
S0011;2026-01-02 10:31:00;ventilation;0.834;False
S0009;2026-01-02 10:31:00;humidity;63.851;False
S0003;2026-01-02 10:31:00;humidity;63.706;False
S0001;2026-01-02 10:31:00;temperature;17.777;False
S0005;2026-01-02 10:31:15;ventilation;0.935;False
S0007;2026-01-02 10:31:15;temperature;26.523;False
S0004;2026-01-02 10:31:15;CO2_level;1148;False
S0001;2026-01-02 10:31:15;temperature;24.928;False
S0010;2026-01-02 10:31:15;CO2_level;1284;True
S0011;2026-01-02 10:31:15;ventilation;0.988;False
S0005;2026-01-02 10:31:30;ventilation;0.613;False
S0009;2026-01-02 10:31:30;humidity;64.649;False
S0011;2026-01-02 10:31:30;ventilation;0.705;False
S0001;2026-01-02 10:31:30;temperature;17.656;False
S0004;2026-01-02 10:31:30;CO2_level;1198;False
S0003;2026-01-02 10:31:30;humidity;64.077;False
S0007;2026-01-02 10:31:30;temperature;22.597;False
S0010;2026-01-02 10:31:30;CO2_level;645;False
S0011;2026-01-02 10:31:45;ventilation;0.882;False
S0001;2026-01-02 10:31:45;temperature;17.68;False
S0007;2026-01-02 10:31:45;temperature;18.565;False
S0010;2026-01-02 10:31:45;CO2_level;606;False
S0005;2026-01-02 10:31:45;ventilation;0.827;False
S0004;2026-01-02 10:31:45;CO2_level;333;True
S0010;2026-01-02 10:32:00;CO2_level;908;False
S0009;2026-01-02 10:32:00;humidity;64.216;False
S0003;2026-01-02 10:32:00;humidity;68.196;False
S0005;2026-01-02 10:32:00;ventilation;0.677;False
S0007;2026-01-02 10:32:00;temperature;25.634;False
S0011;2026-01-02 10:32:00;ventilation;null;True
S0001;2026-01-02 10:32:00;temperature;19.387;False
S0004;2026-01-02 10:32:00;CO2_level;1192;False
S0011;2026-01-02 10:32:15;ventilation;0.917;False
S0005;2026-01-02 10:32:15;ventilation;0.862;False
S0004;2026-01-02 10:32:15;CO2_level;1030;False
S0010;2026-01-02 10:32:15;CO2_level;642;False
S0007;2026-01-02 10:32:15;temperature;19.237;False
S0001;2026-01-02 10:32:15;temperature;25.83;False
S0007;2026-01-02 10:32:30;temperature;16.553;False
S0010;2026-01-02 10:32:30;CO2_level;757;False
S0011;2026-01-02 10:32:30;ventilation;0.791;False
S0004;2026-01-02 10:32:30;CO2_level;792;False
S0009;2026-01-02 10:32:30;humidity;64.254;False
S0003;2026-01-02 10:32:30;humidity;67.928;False
S0005;2026-01-02 10:32:30;ventilation;0.675;False
S0001;2026-01-02 10:32:30;temperature;19.963;False
S0001;2026-01-02 10:32:45;temperature;26.144;False
S0004;2026-01-02 10:32:45;CO2_level;773;False
S0011;2026-01-02 10:32:45;ventilation;0.92;False
S0010;2026-01-02 10:32:45;CO2_level;1002;False
S0005;2026-01-02 10:32:45;ventilation;0.619;False
S0007;2026-01-02 10:32:45;temperature;18.94;False
S0005;2026-01-02 10:33:00;ventilation;0.895;False
S0011;2026-01-02 10:33:00;ventilation;0.788;False
S0003;2026-01-02 10:33:00;humidity;64.711;False
S0010;2026-01-02 10:33:00;CO2_level;956;False
S0004;2026-01-02 10:33:00;CO2_level;822;False
S0001;2026-01-02 10:33:00;temperature;26.87;False
S0007;2026-01-02 10:33:00;temperature;20.921;False
S0009;2026-01-02 10:33:00;humidity;61.013;False
S0007;2026-01-02 10:33:15;temperature;18.68;False
S0010;2026-01-02 10:33:15;CO2_level;710;False
S0005;2026-01-02 10:33:15;ventilation;0.599;False
S0001;2026-01-02 10:33:15;temperature;23.415;False
S0011;2026-01-02 10:33:15;ventilation;0.933;False
S0004;2026-01-02 10:33:15;CO2_level;1046;False
S0001;2026-01-02 10:33:30;temperature;23.971;False
S0009;2026-01-02 10:33:30;humidity;67.718;False
S0004;2026-01-02 10:33:30;CO2_level;850;False
S0005;2026-01-02 10:33:30;ventilation;0.876;False
S0003;2026-01-02 10:33:30;humidity;61.224;False
S0011;2026-01-02 10:33:30;ventilation;0.833;False
S0007;2026-01-02 10:33:30;temperature;18.151;False
S0010;2026-01-02 10:33:30;CO2_level;1102;False
S0007;2026-01-02 10:33:45;temperature;18.937;False
S0010;2026-01-02 10:33:45;CO2_level;837;False
S0005;2026-01-02 10:33:45;ventilation;0.896;False
S0001;2026-01-02 10:33:45;temperature;19.918;False
S0011;2026-01-02 10:33:45;ventilation;0.532;False
S0004;2026-01-02 10:33:45;CO2_level;981;False
S0007;2026-01-02 10:34:00;temperature;15.334;False
S0005;2026-01-02 10:34:00;ventilation;0.85;False
S0001;2026-01-02 10:34:00;temperature;23.122;False
S0011;2026-01-02 10:34:00;ventilation;0.703;False
S0010;2026-01-02 10:34:00;CO2_level;1182;False
S0004;2026-01-02 10:34:00;CO2_level;1016;False
S0003;2026-01-02 10:34:00;humidity;63.954;False
S0009;2026-01-02 10:34:00;humidity;66.739;False
S0001;2026-01-02 10:34:15;temperature;22.147;False
S0011;2026-01-02 10:34:15;ventilation;0.714;False
S0005;2026-01-02 10:34:15;ventilation;0.584;False
S0010;2026-01-02 10:34:15;CO2_level;1059;False
S0007;2026-01-02 10:34:15;temperature;19.76;False
S0004;2026-01-02 10:34:15;CO2_level;801;False
S0005;2026-01-02 10:34:30;ventilation;0.954;False
S0004;2026-01-02 10:34:30;CO2_level;617;False
S0007;2026-01-02 10:34:30;temperature;17.347;False
S0009;2026-01-02 10:34:30;humidity;64.17;False
S0011;2026-01-02 10:34:30;ventilation;0.808;False
S0001;2026-01-02 10:34:30;temperature;19.011;False
S0003;2026-01-02 10:34:30;humidity;62.928;False
S0010;2026-01-02 10:34:30;CO2_level;962;False
S0005;2026-01-02 10:34:45;ventilation;1.651;True
S0011;2026-01-02 10:34:45;ventilation;0.708;False
S0001;2026-01-02 10:34:45;temperature;20.065;False
S0007;2026-01-02 10:34:45;temperature;26.453;False
S0010;2026-01-02 10:34:45;CO2_level;725;False
S0004;2026-01-02 10:34:45;CO2_level;1193;False
S0005;2026-01-02 10:35:00;ventilation;0.677;False
S0007;2026-01-02 10:35:00;temperature;24.682;False
S0001;2026-01-02 10:35:00;temperature;19.005;False
S0004;2026-01-02 10:35:00;CO2_level;1269;True
S0003;2026-01-02 10:35:00;humidity;62.919;False
S0011;2026-01-02 10:35:00;ventilation;0.552;False
S0009;2026-01-02 10:35:00;humidity;63.23;False
S0010;2026-01-02 10:35:00;CO2_level;1093;False
S0010;2026-01-02 10:35:15;CO2_level;797;False
S0011;2026-01-02 10:35:15;ventilation;0.801;False
S0007;2026-01-02 10:35:15;temperature;23.603;False
S0005;2026-01-02 10:35:15;ventilation;0.858;False
S0004;2026-01-02 10:35:15;CO2_level;1148;False
S0001;2026-01-02 10:35:15;temperature;17.626;False
S0005;2026-01-02 10:35:30;ventilation;0.72;False
S0007;2026-01-02 10:35:30;temperature;24.026;False
S0001;2026-01-02 10:35:30;temperature;18.785;False
S0011;2026-01-02 10:35:30;ventilation;0.701;False
S0010;2026-01-02 10:35:30;CO2_level;1147;False
S0004;2026-01-02 10:35:30;CO2_level;810;False
S0009;2026-01-02 10:35:30;humidity;62.959;False
S0003;2026-01-02 10:35:30;humidity;67.377;False
S0010;2026-01-02 10:35:45;CO2_level;850;False
S0005;2026-01-02 10:35:45;ventilation;0.645;False
S0004;2026-01-02 10:35:45;CO2_level;848;False
S0007;2026-01-02 10:35:45;temperature;18.613;False
S0011;2026-01-02 10:35:45;ventilation;0.734;False
S0001;2026-01-02 10:35:45;temperature;26.288;False
S0010;2026-01-02 10:36:00;CO2_level;1177;False
S0007;2026-01-02 10:36:00;temperature;17.076;False
S0005;2026-01-02 10:36:00;ventilation;0.599;False
S0004;2026-01-02 10:36:00;CO2_level;1046;False
S0003;2026-01-02 10:36:00;humidity;66.549;False
S0009;2026-01-02 10:36:00;humidity;61.92;False
S0011;2026-01-02 10:36:00;ventilation;0.97;False
S0001;2026-01-02 10:36:00;temperature;17.128;False
S0004;2026-01-02 10:36:15;CO2_level;1192;False
S0010;2026-01-02 10:36:15;CO2_level;991;False
S0005;2026-01-02 10:36:15;ventilation;0.985;False
S0001;2026-01-02 10:36:15;temperature;22.647;False
S0007;2026-01-02 10:36:15;temperature;16.655;False
S0011;2026-01-02 10:36:15;ventilation;0.574;False
S0003;2026-01-02 10:36:30;humidity;41.237;True
S0011;2026-01-02 10:36:30;ventilation;0.606;False
S0010;2026-01-02 10:36:30;CO2_level;787;False
S0001;2026-01-02 10:36:30;temperature;22.788;False
S0007;2026-01-02 10:36:30;temperature;22.155;False
S0009;2026-01-02 10:36:30;humidity;63.502;False
S0004;2026-01-02 10:36:30;CO2_level;996;False
S0005;2026-01-02 10:36:30;ventilation;0.93;False
S0005;2026-01-02 10:36:45;ventilation;0.57;False
S0011;2026-01-02 10:36:45;ventilation;0.673;False
S0001;2026-01-02 10:36:45;temperature;30.006;True
S0007;2026-01-02 10:36:45;temperature;15.791;False
S0010;2026-01-02 10:36:45;CO2_level;918;False
S0004;2026-01-02 10:36:45;CO2_level;1095;False
S0010;2026-01-02 10:37:00;CO2_level;747;False
S0001;2026-01-02 10:37:00;temperature;26.103;False
S0004;2026-01-02 10:37:00;CO2_level;660;False
S0007;2026-01-02 10:37:00;temperature;19.405;False
S0011;2026-01-02 10:37:00;ventilation;0.665;False
S0005;2026-01-02 10:37:00;ventilation;0.932;False
S0003;2026-01-02 10:37:00;humidity;61.34;False
S0009;2026-01-02 10:37:00;humidity;65.733;False
S0001;2026-01-02 10:37:15;temperature;24.212;False
S0010;2026-01-02 10:37:15;CO2_level;null;True
S0007;2026-01-02 10:37:15;temperature;15.878;False
S0011;2026-01-02 10:37:15;ventilation;0.842;False
S0004;2026-01-02 10:37:15;CO2_level;952;False
S0005;2026-01-02 10:37:15;ventilation;0.897;False
S0005;2026-01-02 10:37:30;ventilation;0.63;False
S0003;2026-01-02 10:37:30;humidity;69.35;False
S0010;2026-01-02 10:37:30;CO2_level;663;False
S0009;2026-01-02 10:37:30;humidity;67.091;False
S0007;2026-01-02 10:37:30;temperature;29.883;True
S0001;2026-01-02 10:37:30;temperature;22.547;False
S0011;2026-01-02 10:37:30;ventilation;0.607;False
S0004;2026-01-02 10:37:30;CO2_level;633;False
S0004;2026-01-02 10:37:45;CO2_level;809;False
S0007;2026-01-02 10:37:45;temperature;26.314;False
S0010;2026-01-02 10:37:45;CO2_level;755;False
S0011;2026-01-02 10:37:45;ventilation;0.873;False
S0005;2026-01-02 10:37:45;ventilation;0.75;False
S0001;2026-01-02 10:37:45;temperature;29.273;True
S0003;2026-01-02 10:38:00;humidity;68.954;False
S0001;2026-01-02 10:38:00;temperature;24.415;False
S0007;2026-01-02 10:38:00;temperature;22.848;False
S0009;2026-01-02 10:38:00;humidity;64.141;False
S0011;2026-01-02 10:38:00;ventilation;0.964;False
S0004;2026-01-02 10:38:00;CO2_level;761;False
S0010;2026-01-02 10:38:00;CO2_level;770;False
S0005;2026-01-02 10:38:00;ventilation;0.603;False
S0005;2026-01-02 10:38:15;ventilation;0.76;False
S0010;2026-01-02 10:38:15;CO2_level;1071;False
S0007;2026-01-02 10:38:15;temperature;23.94;False
S0011;2026-01-02 10:38:15;ventilation;0.663;False
S0001;2026-01-02 10:38:15;temperature;23.358;False
S0004;2026-01-02 10:38:15;CO2_level;1032;False
S0009;2026-01-02 10:38:30;humidity;74.499;True
S0005;2026-01-02 10:38:30;ventilation;0.823;False
S0011;2026-01-02 10:38:30;ventilation;0.848;False
S0003;2026-01-02 10:38:30;humidity;67.863;False
S0010;2026-01-02 10:38:30;CO2_level;735;False
S0001;2026-01-02 10:38:30;temperature;21.041;False
S0007;2026-01-02 10:38:30;temperature;24.27;False
S0004;2026-01-02 10:38:30;CO2_level;986;False
S0004;2026-01-02 10:38:45;CO2_level;919;False
S0011;2026-01-02 10:38:45;ventilation;0.51;False
S0005;2026-01-02 10:38:45;ventilation;0.782;False
S0001;2026-01-02 10:38:45;temperature;17.347;False
S0007;2026-01-02 10:38:45;temperature;26.308;False
S0010;2026-01-02 10:38:45;CO2_level;920;False
S0004;2026-01-02 10:39:00;CO2_level;931;False
S0003;2026-01-02 10:39:00;humidity;62.219;False
S0011;2026-01-02 10:39:00;ventilation;0.59;False
S0007;2026-01-02 10:39:00;temperature;21.025;False
S0009;2026-01-02 10:39:00;humidity;66.134;False
S0010;2026-01-02 10:39:00;CO2_level;821;False
S0001;2026-01-02 10:39:00;temperature;22.696;False
S0005;2026-01-02 10:39:00;ventilation;0.861;False
S0010;2026-01-02 10:39:15;CO2_level;1149;False
S0001;2026-01-02 10:39:15;temperature;19.396;False
S0007;2026-01-02 10:39:15;temperature;26.772;False
S0004;2026-01-02 10:39:15;CO2_level;1147;False
S0011;2026-01-02 10:39:15;ventilation;0.286;True
S0005;2026-01-02 10:39:15;ventilation;1.211;True
S0003;2026-01-02 10:39:30;humidity;65.874;False
S0007;2026-01-02 10:39:30;temperature;18.789;False
S0011;2026-01-02 10:39:30;ventilation;0.636;False
S0009;2026-01-02 10:39:30;humidity;61.502;False
S0004;2026-01-02 10:39:30;CO2_level;906;False
S0005;2026-01-02 10:39:30;ventilation;0.844;False
S0010;2026-01-02 10:39:30;CO2_level;682;False
S0001;2026-01-02 10:39:30;temperature;26.834;False
S0004;2026-01-02 10:39:45;CO2_level;1015;False
S0011;2026-01-02 10:39:45;ventilation;0.582;False
S0005;2026-01-02 10:39:45;ventilation;0.797;False
S0007;2026-01-02 10:39:45;temperature;21.15;False
S0010;2026-01-02 10:39:45;CO2_level;1192;False
S0001;2026-01-02 10:39:45;temperature;21.617;False
S0007;2026-01-02 10:40:00;temperature;15.195;False
S0005;2026-01-02 10:40:00;ventilation;0.934;False
S0003;2026-01-02 10:40:00;humidity;66.342;False
S0011;2026-01-02 10:40:00;ventilation;0.546;False
S0004;2026-01-02 10:40:00;CO2_level;855;False
S0009;2026-01-02 10:40:00;humidity;67.605;False
S0010;2026-01-02 10:40:00;CO2_level;830;False
S0001;2026-01-02 10:40:00;temperature;22.618;False
S0001;2026-01-02 10:40:15;temperature;20.148;False
S0011;2026-01-02 10:40:15;ventilation;0.775;False
S0005;2026-01-02 10:40:15;ventilation;0.87;False
S0004;2026-01-02 10:40:15;CO2_level;997;False
S0010;2026-01-02 10:40:15;CO2_level;1063;False
S0007;2026-01-02 10:40:15;temperature;25.101;False
S0007;2026-01-02 10:40:30;temperature;20.751;False
S0011;2026-01-02 10:40:30;ventilation;0.59;False
S0009;2026-01-02 10:40:30;humidity;60.956;False
S0005;2026-01-02 10:40:30;ventilation;0.817;False
S0003;2026-01-02 10:40:30;humidity;68.078;False
S0004;2026-01-02 10:40:30;CO2_level;848;False
S0001;2026-01-02 10:40:30;temperature;31.151;True
S0010;2026-01-02 10:40:30;CO2_level;1047;False
S0005;2026-01-02 10:40:45;ventilation;0.788;False
S0011;2026-01-02 10:40:45;ventilation;0.568;False
S0007;2026-01-02 10:40:45;temperature;26.316;False
S0001;2026-01-02 10:40:45;temperature;22.853;False
S0010;2026-01-02 10:40:45;CO2_level;323;True
S0004;2026-01-02 10:40:45;CO2_level;1178;False
S0003;2026-01-02 10:41:00;humidity;66.084;False
S0011;2026-01-02 10:41:00;ventilation;0.86;False
S0007;2026-01-02 10:41:00;temperature;20.28;False
S0010;2026-01-02 10:41:00;CO2_level;810;False
S0009;2026-01-02 10:41:00;humidity;64.913;False
S0001;2026-01-02 10:41:00;temperature;20.538;False
S0005;2026-01-02 10:41:00;ventilation;0.979;False
S0004;2026-01-02 10:41:00;CO2_level;798;False
S0007;2026-01-02 10:41:15;temperature;19.825;False
S0005;2026-01-02 10:41:15;ventilation;0.873;False
S0010;2026-01-02 10:41:15;CO2_level;1137;False
